dialogue_id,clip_id,role,text,label_2,label_1,mode,id
259,1,咨询人,你们的服务简直太差劲了！我已经等了好几天，电话也打不通，我当然非常生气！,negative,3,test,259_1
259,3,咨询人,可这不解决我的问题啊！我需要知道我的包裹在哪里，等待这么久让我很无助。,negative,1,train,259_3
259,5,咨询人,我只需要一个准确的答案！我已经等得够久了，如果还需要等待更长时间，那我宁愿取消订单！,negative,0,train,259_5
260,1,咨询人,我收到的商品明显与网站上的描述不符，这太令人失望了！,negative,2,train,260_1
260,3,咨询人,请问，我该怎么做才能得到合理的解决方案？,positive,5,valid,260_3
260,5,咨询人,好的，我会试试的。,positive,6,train,260_5
261,1,咨询人,你们的处理流程太慢了！我已经提交了售后请求好几天了，还没有得到任何回复，我非常生气！,negative,3,test,261_1
261,3,咨询人,我需要一个具体的时间表，这么不负责任的态度让我感到很失望。,negative,2,train,261_3
261,5,咨询人,好吧，那希望你们能够尽快解决这个问题，我现在非常担心我的权益得不到保障。,negative,4,train,261_5
262,1,咨询人,我想去中国旅行，需要了解一下进口禁止物品。,negative,5,valid,262_1
262,3,咨询人,好的，告诉我有哪些物品是禁止入境的？,negative,5,train,262_3
262,5,咨询人,那如果我带了这些东西会怎样？,negative,4,train,262_5
262,7,咨询人,这真是太麻烦了，我对此感到非常失望。,negative,2,valid,262_7
262,9,咨询人,我知道了，但这些规定也太苛刻了吧！,negative,0,train,262_9
262,11,咨询人,好吧，我明白了，谢谢你的解答。,positive,5,train,262_11
263,1,咨询人,入境的物品有哪些是禁止的？,negative,5,train,263_1
263,3,咨询人,那如果我带了这些东西会怎样？,negative,5,train,263_3
263,5,咨询人,这太过苛刻了吧，我不能带个小刀吗？,negative,0,train,263_5
263,7,咨询人,好吧，那如果我把这些物品藏在行李里呢？,negative,5,test,263_7
263,9,咨询人,那如果我不小心把这些东西带上了怎么办？,negative,4,train,263_9
263,11,咨询人,我知道了，谢谢你的帮助。,positive,5,valid,263_11
264,1,咨询人,我刚从机场过来，我行李里面有些东西没带出来，不知道是不是禁止入境的东西，我该怎么办？,negative,4,train,264_1
264,3,咨询人,丢了这些物品会有人处理吗？,negative,4,train,264_3
264,5,咨询人,这些规定太严了，为什么不能容许些小过失？,negative,3,train,264_5
264,7,咨询人,好吧，我明白了，但心里还是很不爽。,negative,2,train,264_7
264,9,咨询人,好的，我一定会注意的，谢谢您的帮助。,positive,6,train,264_9
265,1,咨询人,我想去旅行，但听说有些东西是禁止带入境的，我该注意些什么？,negative,4,train,265_1
265,3,咨询人,如果我不小心带上了这些东西怎么办？,negative,4,valid,265_3
265,5,咨询人,这些规定真的太麻烦了，我有些不理解。,negative,3,train,265_5
265,7,咨询人,好吧，我知道了，但是还是感到有些失望。,negative,2,train,265_7
265,9,咨询人,好的，谢谢您的建议。,positive,5,train,265_9
266,1,咨询人,我刚刚被安检发现我口袋里带了一把小刀，他们说这是违禁物品。这可是我平时出门常备的工具，我怎么办？,negative,4,train,266_1
266,3,咨询人,我真的没想到这把小刀会导致问题，我有点担心自己会受到处罚。,negative,4,train,266_3
266,5,咨询人,我已经扔掉了这把小刀，但我现在感觉很沮丧。,negative,2,train,266_5
266,7,咨询人,好吧，我只能接受这个事实了，但是感觉很不爽。,negative,0,test,266_7
266,9,咨询人,好的，我只能好好记住这个教训了。,positive,5,train,266_9
267,1,咨询人,你们给我扣押了我的一件重要物品，这是什么意思？我可没有携带任何违禁品啊！,negative,3,test,267_1
267,3,咨询人,这可是我亲戚送的宝贝啊！我怎么办？,negative,2,train,267_3
267,5,咨询人,我现在很急，我需要这个物品完成某些重要事情。,negative,1,train,267_5
267,7,咨询人,我现在连具体流程也不清楚，你们到底是不是故意刁难我？,negative,3,valid,267_7
267,9,咨询人,好吧，我只好按照你们说的去办了。,positive,6,train,267_9
268,1,咨询人,被你们查了半天，我的行李里面什么都没有，你们能不能放过我？,negative,3,valid,268_1
268,3,咨询人,这怎么可能是不便？我要去参加重要的会议，你们这样搞我要多丢脸啊！,negative,3,train,268_3
268,5,咨询人,那你们能不能快点？我要赶时间啊！,negative,1,train,268_5
268,7,咨询人,这样的准确性能有多高啊？我看你们就是故意的！,negative,3,train,268_7
268,9,咨询人,你们到底什么时候能查完啊？我等得心急如焚！,negative,1,valid,268_9
268,11,咨询人,我感觉你们就是想卡我，你们到底要怎么样才能放过我？！,negative,3,train,268_11
269,1,咨询人,你们这里的规定也太不人性化了吧！我带了一瓶口香糖就被拦下了！,negative,3,train,269_1
269,3,咨询人,您说抱歉有什么用？我现在要做什么啊？会议都要开始了！,negative,3,train,269_3
269,5,咨询人,那得多久才能处理完啊？我已经迟到了！,negative,1,train,269_5
269,7,咨询人,这里面的口香糖又能对谁造成什么影响啊？为什么一定要禁止呢？,negative,0,valid,269_7
269,9,咨询人,我真的太不幸了，这次旅行被你们搞砸了！,negative,2,valid,269_9
269,11,咨询人,我知道你们也只是执行命令，但真的太过分了！我不会再来这里旅行了！,negative,3,valid,269_11
270,1,咨询人,这档车里连一瓶水都不能带吗？太不人性化了吧！,negative,3,test,270_1
270,3,咨询人,就算是禁止物资，连水都不能带，太过分了！,negative,3,train,270_3
270,5,咨询人,我知道你们也只是在执行规定，但为什么要这么苛刻呢？,negative,0,valid,270_5
270,7,咨询人,我真的太倒霉了，这次旅行被你们搞砸了。,negative,2,train,270_7
270,9,咨询人,我只是想喝口水，现在只能渴肚子坐了10个小时的飞机，你说我该怎么办？,negative,3,train,270_9
270,11,咨询人,我现在只是想回家，这种体验太糟糕了！,negative,2,train,270_11
271,1,咨询人,我又被海关扣了，这些人根本不把我当人看！,negative,3,train,271_1
271,3,咨询人,我只是带了点零食，他们非要罚我钱！,negative,3,valid,271_3
271,5,咨询人,我可是第一次来这里，怎么知道这些东西不能带呢？,negative,0,train,271_5
271,7,咨询人,这就是你们的服务态度吗？根本不关心客人！,negative,3,train,271_7
271,9,咨询人,这次旅行都被你们搞砸了，我该怎么办？,negative,2,train,271_9
271,11,咨询人,我就算是把这些东西扔了，你们也只会收走我的钱！,negative,3,valid,271_11
271,13,咨询人,我现在连钱都没了，你们还要继续罚款！,negative,3,train,271_13
272,1,咨询人,海关的工作人员太不讲理了，明明只是一个小假发而已，还被罚了300多块钱！,negative,3,train,272_1
272,3,咨询人,我真的很快要无语了，明明没有威胁到国家安全，为什么要这么严厉处置？,negative,0,train,272_3
272,5,咨询人,但是我的小假发根本不会威胁到国家安全啊，这也太离谱了吧！,negative,3,train,272_5
272,7,咨询人,这次旅游体验真的让我很失望，我该怎么办？,negative,2,test,272_7
272,9,咨询人,这些规定真的太多了，搞得人完全不知道什么才是合规的！,negative,3,valid,272_9
272,11,咨询人,我还要被罚多少钱你们也不知道吗？,negative,4,train,272_11
273,1,咨询人,我真的生气极了，海关的人把我带到一个小房间里检查行李，还没收了一件普通的相机！,negative,3,valid,273_1
273,3,咨询人,我不止不开心，我觉得这是不公正的对待！为什么他们可以这么随意扣留旅客的物品？,negative,0,valid,273_3
273,5,咨询人,现在他们甚至不告诉我相机的具体位置，我该怎么办？,negative,4,train,273_5
273,7,咨询人,但是失去相机已经让我非常失落了，毕竟它代表着我旅行的见证！,negative,2,test,273_7
273,9,咨询人,我之前从来没有遇到这种情况，我现在很着急，希望能尽快找到相机！,negative,1,train,273_9
273,11,咨询人,但是这也证明了海关工作人员完全没有尊重旅客的权利！,negative,3,train,273_11
274,1,咨询人,我为什么不能将我的狗带入国境，他一直是我的宠物而且很健康！,negative,3,train,274_1
274,3,咨询人,我不想听你的道歉，我想听解释，为什么不允许我的狗进入国境？,negative,0,train,274_3
274,5,咨询人,但我的狗非常乖，并不会造成任何麻烦，我为什么不能带他进来？,negative,1,valid,274_5
274,7,咨询人,这让我非常失落，我想和我的狗一起旅行，这是我未能兑现的梦想。,negative,2,valid,274_7
274,9,咨询人,但是我认为这是非常不合理的，我要投诉这个规定！,negative,3,train,274_9
275,1,咨询人,我不明白为什么我的行李被禁止入境，这太不公平了！,negative,3,train,275_1
275,3,咨询人,困扰？这太小看我了！我需要知道原因，为什么我的东西不能进入国境？,negative,0,test,275_3
275,5,咨询人,但是我的东西只是一些普通的厨具，为什么不允许带入？,negative,1,train,275_5
275,7,咨询人,那我怎么办？我不能扔掉我的东西，但也不能带入国境，这是在逼我！,negative,3,test,275_7
276,1,咨询人,你们就这样决定我的东西不能带进来，太不公平了！,negative,3,train,276_1
276,3,咨询人,那我怎么办？我已经把所有可以扔掉的东西都扔了，但我还是不能进入国境。,negative,2,train,276_3
276,5,咨询人,那要多久才能到？我已经错过了重要的会议。,negative,1,train,276_5
276,7,咨询人,好的，我会考虑邮寄的，谢谢你的帮助。,positive,6,train,276_7
277,1,咨询人,这是什么规定啊？真是无理！你们做的太过分了！,negative,3,train,277_1
277,3,咨询人,那我怎么办啊？这些东西我必须带着才可以。,negative,0,valid,277_3
277,5,咨询人,可是我已经没有时间了！我必须赶去我的会议！该怎么办？,negative,1,train,277_5
277,7,咨询人,好的，我会考虑的。但希望你们下次能够做出更好的服务。,positive,5,test,277_7
278,1,咨询人,为什么我带的照相机不能入境？这太过分了！,negative,3,valid,278_1
278,3,咨询人,这不是困扰，这是你们的错！给我解释一下，为什么我的照相机不能进入国境？,negative,0,valid,278_3
278,5,咨询人,但是我只是一个普通的旅游者，我的照相机仅仅是记录旅途中的美景！,negative,2,train,278_5
278,7,咨询人,那我应该怎么做？没有照相机，我的旅游怎么能够纪录呢？,negative,4,train,278_7
278,9,咨询人,好的，谢谢你的帮助，我会去尝试找到解决方案的。,positive,6,train,278_9
279,1,咨询人,我不明白，为什么我的药品不能入境？这是我必须要用的，你们怎么能这样！,negative,3,train,279_1
279,3,咨询人,这不是不满，这是你们的错误！我需要这些药品才能维持健康。,negative,0,train,279_3
279,5,咨询人,那我应该怎么办？我的健康被彻底摧毁了！,negative,3,train,279_5
279,7,咨询人,但是我的健康问题比较严重，需要长时间坚持服用这些药品。,negative,4,train,279_7
